EsCoMG1655.locus.tag	Gene	Product	EnClNCTC9394.NPEQ	KlPnEcl8.NPEQ	KlPnRH201207.NPEQ	CiRoICC168.NPEQ	SaTySL1344.NPEQ	SaTySL3261.NPEQ	SaTyD23580.NPEQ	SaTyA130.NPEQ	SaEnP125109.NPEQ	SaTyTy2.NPEQ	EsCoEC958.NPEQ	EsCoST131.NPEQ	EsCoCS17.NPEQ	EsCoH10407.NPEQ	EsCoBW25113.NPEQ	EsCoMG1655.NPEQ	EnClNCTC9394.locus.tag	KlPnEcl8.locus.tag	KlPnRH201207.locus.tag	CiRoICC168.locus.tag	SaTySL1344.locus.tag	SaTySL3261.locus.tag	SaTyD23580.locus.tag	SaTyA130.locus.tag	SaEnP125109.locus.tag	SaTyTy2.locus.tag	EsCoEC958.locus.tag	EsCoST131.locus.tag	EsCoCS17.locus.tag	EsCoH10407.locus.tag	EsCoBW25113.locus.tag	path_id	path_name
b2746	ispF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2.40962390771451	2.31304022674395	2.12663209959638	2.31938310341531	2.59927872025556	1.96610207546756	2.10566006438175	1.58593668058186	2.75082476949289	2.20453479862616	2.76932616355952	1.70946182157258	3.17612402787584	2.74806253282452	1.79146561369252	7	ENC_30010	BN373_37521	ERS227112_01552	ROD_30631	SL1344_2908	SL3261_2908	STMMW_28921	STM_MW28921	SEN2768	t2830	EC958_3017	NCTC13441_01027	CS17_03071	ETEC_2937	BW25113_2746	eco00900	Terpenoid backbone biosynthesis 
b2746	ispF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2.40962390771451	2.31304022674395	2.12663209959638	2.31938310341531	2.59927872025556	1.96610207546756	2.10566006438175	1.58593668058186	2.75082476949289	2.20453479862616	2.76932616355952	1.70946182157258	3.17612402787584	2.74806253282452	1.79146561369252	7	ENC_30010	BN373_37521	ERS227112_01552	ROD_30631	SL1344_2908	SL3261_2908	STMMW_28921	STM_MW28921	SEN2768	t2830	EC958_3017	NCTC13441_01027	CS17_03071	ETEC_2937	BW25113_2746	eco01110	Biosynthesis of secondary metabolites 
b2746	ispF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2.40962390771451	2.31304022674395	2.12663209959638	2.31938310341531	2.59927872025556	1.96610207546756	2.10566006438175	1.58593668058186	2.75082476949289	2.20453479862616	2.76932616355952	1.70946182157258	3.17612402787584	2.74806253282452	1.79146561369252	7	ENC_30010	BN373_37521	ERS227112_01552	ROD_30631	SL1344_2908	SL3261_2908	STMMW_28921	STM_MW28921	SEN2768	t2830	EC958_3017	NCTC13441_01027	CS17_03071	ETEC_2937	BW25113_2746	eco01100	Metabolic pathways 
b2746	ispF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2.40962390771451	2.31304022674395	2.12663209959638	2.31938310341531	2.59927872025556	1.96610207546756	2.10566006438175	1.58593668058186	2.75082476949289	2.20453479862616	2.76932616355952	1.70946182157258	3.17612402787584	2.74806253282452	1.79146561369252	7	ENC_30010	BN373_37521	ERS227112_01552	ROD_30631	SL1344_2908	SL3261_2908	STMMW_28921	STM_MW28921	SEN2768	t2830	EC958_3017	NCTC13441_01027	CS17_03071	ETEC_2937	BW25113_2746	eco01130	Biosynthesis of antibiotics 
b2747	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	2.99430306106444	2.89810304922164	2.56668268979728	3.14420993936003	2.56390435957048	2.88776485569818	2.00306357144776	2.09644548745191	1.90159403045243	2.60556772024059	-0.0796192318403135	0.324172149846989	3.41587664646153	3.05595693005937	2.4677467137615	7	ENC_30020	BN373_37531	ERS227112_01551	ROD_30621	SL1344_2909	SL3261_2909	STMMW_28931	STM_MW28931	SEN2769	t2831	EC958_3018	NCTC13441_01026	CS17_03072	ETEC_2938	BW25113_2747	eco00900	Terpenoid backbone biosynthesis 
b2747	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	2.99430306106444	2.89810304922164	2.56668268979728	3.14420993936003	2.56390435957048	2.88776485569818	2.00306357144776	2.09644548745191	1.90159403045243	2.60556772024059	-0.0796192318403135	0.324172149846989	3.41587664646153	3.05595693005937	2.4677467137615	7	ENC_30020	BN373_37531	ERS227112_01551	ROD_30621	SL1344_2909	SL3261_2909	STMMW_28931	STM_MW28931	SEN2769	t2831	EC958_3018	NCTC13441_01026	CS17_03072	ETEC_2938	BW25113_2747	eco01110	Biosynthesis of secondary metabolites 
b2747	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	2.99430306106444	2.89810304922164	2.56668268979728	3.14420993936003	2.56390435957048	2.88776485569818	2.00306357144776	2.09644548745191	1.90159403045243	2.60556772024059	-0.0796192318403135	0.324172149846989	3.41587664646153	3.05595693005937	2.4677467137615	7	ENC_30020	BN373_37531	ERS227112_01551	ROD_30621	SL1344_2909	SL3261_2909	STMMW_28931	STM_MW28931	SEN2769	t2831	EC958_3018	NCTC13441_01026	CS17_03072	ETEC_2938	BW25113_2747	eco01130	Biosynthesis of antibiotics 
b2747	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	2.99430306106444	2.89810304922164	2.56668268979728	3.14420993936003	2.56390435957048	2.88776485569818	2.00306357144776	2.09644548745191	1.90159403045243	2.60556772024059	-0.0796192318403135	0.324172149846989	3.41587664646153	3.05595693005937	2.4677467137615	7	ENC_30020	BN373_37531	ERS227112_01551	ROD_30621	SL1344_2909	SL3261_2909	STMMW_28931	STM_MW28931	SEN2769	t2831	EC958_3018	NCTC13441_01026	CS17_03072	ETEC_2938	BW25113_2747	eco01100	Metabolic pathways 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco00010	Glycolysis / Gluconeogenesis 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco00680	Methane metabolism 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco01120	Microbial metabolism in diverse environments 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco01130	Biosynthesis of antibiotics 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco03018	RNA degradation 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco01200	Carbon metabolism 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco01230	Biosynthesis of amino acids 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco01100	Metabolic pathways 
b2779	eno	enolase	4.03918781719497	2.53779460304307	3.91299509075673	3.20437562305138	4.37104668354924	4.0372139220019	4.74041886695153	2.1289985419016	3.07397379075983	3.55983384797784	1.3662478759116	3.36020551993735	3.70675175492278	3.62483196426031	3.53230222332519	7	ENC_30220	BN373_37671	ERS227112_01537	ROD_30351	SL1344_2931	SL3261_2931	STMMW_29151	STM_MW29151	SEN2791	t2853	EC958_3048	NCTC13441_00995	CS17_03108	ETEC_2971	BW25113_2779	eco01110	Biosynthesis of secondary metabolites 
b2827	thyA	thymidylate synthetase	3.1328279780552	2.93833066322363	2.73864908539404	3.05008944603435	2.54546678345242	2.76779269299294	2.99205271571499	2.6780872181982	1.79157441057598	2.14055041262385	2.29633478070963	3.00470442718988	3.52528850074312	2.36404777272515	2.46390484213019	0	ENC_30630	BN373_38661	ERS227112_01432	ROD_28691	SL1344_2979	SL3261_2979	STMMW_29621	STM_MW29621	SEN2843	t2910	EC958_5050	NCTC13441_00913	CS17_03161	ETEC_3014	BW25113_2827	eco01100	Metabolic pathways 
b2827	thyA	thymidylate synthetase	3.1328279780552	2.93833066322363	2.73864908539404	3.05008944603435	2.54546678345242	2.76779269299294	2.99205271571499	2.6780872181982	1.79157441057598	2.14055041262385	2.29633478070963	3.00470442718988	3.52528850074312	2.36404777272515	2.46390484213019	0	ENC_30630	BN373_38661	ERS227112_01432	ROD_28691	SL1344_2979	SL3261_2979	STMMW_29621	STM_MW29621	SEN2843	t2910	EC958_5050	NCTC13441_00913	CS17_03161	ETEC_3014	BW25113_2827	eco00240	Pyrimidine metabolism 
b2827	thyA	thymidylate synthetase	3.1328279780552	2.93833066322363	2.73864908539404	3.05008944603435	2.54546678345242	2.76779269299294	2.99205271571499	2.6780872181982	1.79157441057598	2.14055041262385	2.29633478070963	3.00470442718988	3.52528850074312	2.36404777272515	2.46390484213019	0	ENC_30630	BN373_38661	ERS227112_01432	ROD_28691	SL1344_2979	SL3261_2979	STMMW_29621	STM_MW29621	SEN2843	t2910	EC958_5050	NCTC13441_00913	CS17_03161	ETEC_3014	BW25113_2827	eco00670	One carbon pool by folate 
b2890	lysS	lysine tRNA synthetase, constitutive	1.95234070246962	2.905701906544	3.45311763887431	5.07084891273437	4.55889246554746	4.71713440508161	3.18834445840888	3.97878917713594	2.68216859099032	3.02269482942746	1.77304357931554	1.51278750784758	1.06352212963216	0.878251716305044	1.70684012716983	0	ENC_373added	BN373_39851	ERS227112_01345	ROD_49431	SL1344_3016	SL3261_3016	STMMW_30001	STM_MW30001	SEN2883	t2958	EC958_3171	NCTC13441_00865	CS17_03247	ETEC_3083	BW25113_2890	eco00970	Aminoacyl-tRNA biosynthesis 
b2907	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding	2.43589767134023	1.87373299660723	3.50826868232124	1.94040737410751	2.37349458108202	3.24498513866697	3.09502346487288	3.38290334477331	5.13526935926398	2.5704611695376	1.73901863850287	1.62804571280427	1.84827591497357	1.34680270528831	2.07091796478501	0	ENC_31470	BN373_40071	ERS227112_01323	ROD_49261	SL1344_3033	SL3261_3033	STMMW_30171	STM_MW30171	SEN2900	t2975	EC958_3188	NCTC13441_00849	CS17_03264	ETEC_3100	BW25113_2907	eco00130	Ubiquinone and other terpenoid-quinone biosynthesis 
b2907	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding	2.43589767134023	1.87373299660723	3.50826868232124	1.94040737410751	2.37349458108202	3.24498513866697	3.09502346487288	3.38290334477331	5.13526935926398	2.5704611695376	1.73901863850287	1.62804571280427	1.84827591497357	1.34680270528831	2.07091796478501	0	ENC_31470	BN373_40071	ERS227112_01323	ROD_49261	SL1344_3033	SL3261_3033	STMMW_30171	STM_MW30171	SEN2900	t2975	EC958_3188	NCTC13441_00849	CS17_03264	ETEC_3100	BW25113_2907	eco01110	Biosynthesis of secondary metabolites 
b2907	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding	2.43589767134023	1.87373299660723	3.50826868232124	1.94040737410751	2.37349458108202	3.24498513866697	3.09502346487288	3.38290334477331	5.13526935926398	2.5704611695376	1.73901863850287	1.62804571280427	1.84827591497357	1.34680270528831	2.07091796478501	0	ENC_31470	BN373_40071	ERS227112_01323	ROD_49261	SL1344_3033	SL3261_3033	STMMW_30171	STM_MW30171	SEN2900	t2975	EC958_3188	NCTC13441_00849	CS17_03264	ETEC_3100	BW25113_2907	eco01100	Metabolic pathways 
b2914	rpiA	ribose 5-phosphate isomerase, constitutive	0.253628571390097	0.88682742970322	2.22686078537332	0.574676307206154	2.04547086803476	1.90208610521674	1.08979507870771	1.51120111468193	1.51306930091969	1.83805602771495	0.962309610977246	0.0595362055203492	1.35568318728654	-0.162834565090886	0.333938712727249	0	ENC_31530	BN373_40131	ERS227112_01316	ROD_49161	SL1344_3039	SL3261_3039	STMMW_30231	STM_MW30231	SEN2906	t2981	EC958_3194	NCTC13441_00841	CS17_03273	ETEC_3106	BW25113_2914	eco01200	Carbon metabolism 
b2914	rpiA	ribose 5-phosphate isomerase, constitutive	0.253628571390097	0.88682742970322	2.22686078537332	0.574676307206154	2.04547086803476	1.90208610521674	1.08979507870771	1.51120111468193	1.51306930091969	1.83805602771495	0.962309610977246	0.0595362055203492	1.35568318728654	-0.162834565090886	0.333938712727249	0	ENC_31530	BN373_40131	ERS227112_01316	ROD_49161	SL1344_3039	SL3261_3039	STMMW_30231	STM_MW30231	SEN2906	t2981	EC958_3194	NCTC13441_00841	CS17_03273	ETEC_3106	BW25113_2914	eco01130	Biosynthesis of antibiotics 
b2914	rpiA	ribose 5-phosphate isomerase, constitutive	0.253628571390097	0.88682742970322	2.22686078537332	0.574676307206154	2.04547086803476	1.90208610521674	1.08979507870771	1.51120111468193	1.51306930091969	1.83805602771495	0.962309610977246	0.0595362055203492	1.35568318728654	-0.162834565090886	0.333938712727249	0	ENC_31530	BN373_40131	ERS227112_01316	ROD_49161	SL1344_3039	SL3261_3039	STMMW_30231	STM_MW30231	SEN2906	t2981	EC958_3194	NCTC13441_00841	CS17_03273	ETEC_3106	BW25113_2914	eco00030	Pentose phosphate pathway 
b2914	rpiA	ribose 5-phosphate isomerase, constitutive	0.253628571390097	0.88682742970322	2.22686078537332	0.574676307206154	2.04547086803476	1.90208610521674	1.08979507870771	1.51120111468193	1.51306930091969	1.83805602771495	0.962309610977246	0.0595362055203492	1.35568318728654	-0.162834565090886	0.333938712727249	0	ENC_31530	BN373_40131	ERS227112_01316	ROD_49161	SL1344_3039	SL3261_3039	STMMW_30231	STM_MW30231	SEN2906	t2981	EC958_3194	NCTC13441_00841	CS17_03273	ETEC_3106	BW25113_2914	eco01100	Metabolic pathways 
b2914	rpiA	ribose 5-phosphate isomerase, constitutive	0.253628571390097	0.88682742970322	2.22686078537332	0.574676307206154	2.04547086803476	1.90208610521674	1.08979507870771	1.51120111468193	1.51306930091969	1.83805602771495	0.962309610977246	0.0595362055203492	1.35568318728654	-0.162834565090886	0.333938712727249	0	ENC_31530	BN373_40131	ERS227112_01316	ROD_49161	SL1344_3039	SL3261_3039	STMMW_30231	STM_MW30231	SEN2906	t2981	EC958_3194	NCTC13441_00841	CS17_03273	ETEC_3106	BW25113_2914	eco01110	Biosynthesis of secondary metabolites 
b2914	rpiA	ribose 5-phosphate isomerase, constitutive	0.253628571390097	0.88682742970322	2.22686078537332	0.574676307206154	2.04547086803476	1.90208610521674	1.08979507870771	1.51120111468193	1.51306930091969	1.83805602771495	0.962309610977246	0.0595362055203492	1.35568318728654	-0.162834565090886	0.333938712727249	0	ENC_31530	BN373_40131	ERS227112_01316	ROD_49161	SL1344_3039	SL3261_3039	STMMW_30231	STM_MW30231	SEN2906	t2981	EC958_3194	NCTC13441_00841	CS17_03273	ETEC_3106	BW25113_2914	eco01120	Microbial metabolism in diverse environments 
b2914	rpiA	ribose 5-phosphate isomerase, constitutive	0.253628571390097	0.88682742970322	2.22686078537332	0.574676307206154	2.04547086803476	1.90208610521674	1.08979507870771	1.51120111468193	1.51306930091969	1.83805602771495	0.962309610977246	0.0595362055203492	1.35568318728654	-0.162834565090886	0.333938712727249	0	ENC_31530	BN373_40131	ERS227112_01316	ROD_49161	SL1344_3039	SL3261_3039	STMMW_30231	STM_MW30231	SEN2906	t2981	EC958_3194	NCTC13441_00841	CS17_03273	ETEC_3106	BW25113_2914	eco01230	Biosynthesis of amino acids 
b2935	tktA	transketolase 1, thiamine triphosphate-binding	1.1472141975465	0.513970946031719	0.27008799938208	0.17552253938244	0.14636059937063	0.722407605893522	0.122329337734356	0.448038115207468	0.205666659629519	2.76199367359637	0.507560807830449	0.946208157190166	0.380436675504756	2.54605700174247	-0.085078393134233	0	ENC_31720	BN373_40211	ERS227112_01308	ROD_50511	SL1344_3052	SL3261_3052	STMMW_30371	STM_MW30371	SEN2919	t2996	EC958_3220	NCTC13441_00816	CS17_03298	ETEC_3127	BW25113_2935	eco00030	Pentose phosphate pathway 
b2935	tktA	transketolase 1, thiamine triphosphate-binding	1.1472141975465	0.513970946031719	0.27008799938208	0.17552253938244	0.14636059937063	0.722407605893522	0.122329337734356	0.448038115207468	0.205666659629519	2.76199367359637	0.507560807830449	0.946208157190166	0.380436675504756	2.54605700174247	-0.085078393134233	0	ENC_31720	BN373_40211	ERS227112_01308	ROD_50511	SL1344_3052	SL3261_3052	STMMW_30371	STM_MW30371	SEN2919	t2996	EC958_3220	NCTC13441_00816	CS17_03298	ETEC_3127	BW25113_2935	eco01130	Biosynthesis of antibiotics 
b2935	tktA	transketolase 1, thiamine triphosphate-binding	1.1472141975465	0.513970946031719	0.27008799938208	0.17552253938244	0.14636059937063	0.722407605893522	0.122329337734356	0.448038115207468	0.205666659629519	2.76199367359637	0.507560807830449	0.946208157190166	0.380436675504756	2.54605700174247	-0.085078393134233	0	ENC_31720	BN373_40211	ERS227112_01308	ROD_50511	SL1344_3052	SL3261_3052	STMMW_30371	STM_MW30371	SEN2919	t2996	EC958_3220	NCTC13441_00816	CS17_03298	ETEC_3127	BW25113_2935	eco01110	Biosynthesis of secondary metabolites 
b2935	tktA	transketolase 1, thiamine triphosphate-binding	1.1472141975465	0.513970946031719	0.27008799938208	0.17552253938244	0.14636059937063	0.722407605893522	0.122329337734356	0.448038115207468	0.205666659629519	2.76199367359637	0.507560807830449	0.946208157190166	0.380436675504756	2.54605700174247	-0.085078393134233	0	ENC_31720	BN373_40211	ERS227112_01308	ROD_50511	SL1344_3052	SL3261_3052	STMMW_30371	STM_MW30371	SEN2919	t2996	EC958_3220	NCTC13441_00816	CS17_03298	ETEC_3127	BW25113_2935	eco01230	Biosynthesis of amino acids 
b2935	tktA	transketolase 1, thiamine triphosphate-binding	1.1472141975465	0.513970946031719	0.27008799938208	0.17552253938244	0.14636059937063	0.722407605893522	0.122329337734356	0.448038115207468	0.205666659629519	2.76199367359637	0.507560807830449	0.946208157190166	0.380436675504756	2.54605700174247	-0.085078393134233	0	ENC_31720	BN373_40211	ERS227112_01308	ROD_50511	SL1344_3052	SL3261_3052	STMMW_30371	STM_MW30371	SEN2919	t2996	EC958_3220	NCTC13441_00816	CS17_03298	ETEC_3127	BW25113_2935	eco01100	Metabolic pathways 
b2935	tktA	transketolase 1, thiamine triphosphate-binding	1.1472141975465	0.513970946031719	0.27008799938208	0.17552253938244	0.14636059937063	0.722407605893522	0.122329337734356	0.448038115207468	0.205666659629519	2.76199367359637	0.507560807830449	0.946208157190166	0.380436675504756	2.54605700174247	-0.085078393134233	0	ENC_31720	BN373_40211	ERS227112_01308	ROD_50511	SL1344_3052	SL3261_3052	STMMW_30371	STM_MW30371	SEN2919	t2996	EC958_3220	NCTC13441_00816	CS17_03298	ETEC_3127	BW25113_2935	eco01200	Carbon metabolism 
b2935	tktA	transketolase 1, thiamine triphosphate-binding	1.1472141975465	0.513970946031719	0.27008799938208	0.17552253938244	0.14636059937063	0.722407605893522	0.122329337734356	0.448038115207468	0.205666659629519	2.76199367359637	0.507560807830449	0.946208157190166	0.380436675504756	2.54605700174247	-0.085078393134233	0	ENC_31720	BN373_40211	ERS227112_01308	ROD_50511	SL1344_3052	SL3261_3052	STMMW_30371	STM_MW30371	SEN2919	t2996	EC958_3220	NCTC13441_00816	CS17_03298	ETEC_3127	BW25113_2935	eco01120	Microbial metabolism in diverse environments 
b3035	tolC	transport channel	-0.70478327048286	-0.487606894245181	3.06916780570292	-0.443327578516573	0.483357097393889	-0.84283780184223	-0.298439196861844	0.329966116362003	-0.374242026615765	-0.116123531077992	0.179758535630206	-0.333861081055867	-1.07429765521188	-0.455452442830551	-0.131943598403424	0	ENC_32790	BN373_41011	ERS227112_01159	ROD_35821	SL1344_3160	SL3261_3160	STMMW_31461	STM_MW31461	SEN3029	t3107	EC958_3438	NCTC13441_00660	CS17_03463	ETEC_3307	BW25113_3035	eco03070	Bacterial secretion system 
