Gene	Product	EnClNCTC9394 NPEQ	KlPnEcl8 NPEQ	KlPnRH201207 NPEQ	CiRoICC168 NPEQ	SaTySL1344 NPEQ	SaTySL3261 NPEQ	SaTyD23580 NPEQ	SaTyA130 NPEQ	SaEnP125109 NPEQ	SaTyTy2 NPEQ	EsCoEC958 NPEQ	EsCoST131 NPEQ	EsCoBW25113 NPEQ	EsCoMG1655 NPEQ	EnClNCTC9394 locus tag	KlPnEcl8 locus tag	KlPnRH201207 locus tag	CiRoICC168 locus tag	SaTySL1344 locus tag	SaTySL3261 locus tag	SaTyD23580 locus tag	SaTyA130 locus tag	SaEnP125109 locus tag	SaTyTy2 locus tag	EsCoEC958 locus tag	EsCoST131 locus tag	EsCoBW25113 locus tag	EsCoMG1655 locus tag	ENC_no	BN373_no	ERS227112_no	ROD_no	SL1344_no	SL3261_no	STMMW_no	STM_no	SEN_no	t_no	EC958_no	NCTC13441_no	BW25113_no	b_no	ENC_in	BN373_in	ERS227112_in	ROD_in	SL1344_in	SL3261_in	STMMW_in	STM_in	SEN_no	t_in	EC958_in	NCTC13441_in	BW25113_in	b_in
yecJ	conserved hypothetical protein	X	1.71163091371543	2.36549922948622	1.90563504513992	X	X	X	X	X	X	1.30682812049782	2.28632408776027	-4.5	4.5	X	BN373_29851	ERS227112_04262	ROD_19561	X	X	X	X	X	X	EC958_2122	NCTC13441_01981	BW25113_4537	b4537	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1
yebO	conserved hypothetical protein	X	2.84335789983855	2.4034773698811	1.68033902487832	2.15818903074077	2.3907802578725	X	X	2.01928865559203	2.2493659190226	1.70070143032117	2.01011853575888	-4.5	4.5	X	BN373_29251	ERS227112_04325	ROD_18641	SL1344_1768	SL3261_1768	X	X	SEN1198	t1039	EC958_2043	NCTC13441_02062	BW25113_1825	b1825	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1
ybcJ	Uncharacterized conserved protein	2.23345405546055	2.46631428076243	1.81342543600005	2.03804545635578	2.25643907089171	1.85304767191573	1.8310192240344	2.06870486871036	1.6768318192532	1.96832764516793	2.02141348386563	1.88021841068171	-4.5	4.5	ENC_22190	BN373_09721	ERS227112_02834	ROD_05601	SL1344_0534	SL3261_0534	STMMW_06091	STM_MW06091	SEN0522	t2322	EC958_0667	NCTC13441_03447	BW25113_0528	b0528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
citX	apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	X	2.42217632540298	2.19192891107002	2.11256324058063	2.73329857798032	2.62094534118834	2.39691251890823	1.81320569254378	1.48921031335777	1.9163743063753	2.45693325996486	2.47233590566008	-4.5	4.5	X	BN373_05431	ERS227112_02392	ROD_06291	SL1344_0608	SL3261_0608	STMMW_06851	STM_MW06851	SEN0589	t2247	EC958_0733	NCTC13441_03380	BW25113_0614	b0614	0	1	1	1	2	2	2	2	2	1	1	1	1	1	0	1	1	1	2	2	2	2	2	2	1	1	1	1
moaD	molybdopterin synthase subunit MoaD	2.39092249823955	2.57070422571337	1.81803546856946	1.0051377503518	1.80780689152497	0.874062006416986	0.735062612438518	-4.5	1.42594471517976	1.31913845379569	1.84155120706209	2.23586044734712	1.67938072347089	4.5	ENC_19530	BN373_13761	ERS227112_03248	ROD_07851	SL1344_0781	SL3261_0781	STMMW_08571	STM_MW08571	SEN0751	t2082	EC958_0896	NCTC13441_03210	BW25113_0784	b0784	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
yejL	Uncharacterized protein conserved in bacteria	0.8704405475484	-4.5	2.5254761196709	0.954199936644923	2.08653986964862	1.5257647167407	X	X	2.08180107604905	1.5911563152314	2.14536513888127	2.19005898578265	1.46707917502145	4.5	ENC_39810	BN373_32301	ERS227112_03956	ROD_23191	SL1344_2204	SL3261_2204	X	X	SEN2220	t0627	EC958_2525	NCTC13441_01522	BW25113_2187	b2187	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1
pspG	phage shock protein G	2.05166937810832	1.70270423163689	2.13975023241775	1.43658145433892	2.11665262054665	1.96278435285805	1.85773849509233	1.85697645071124	2.05302399224613	-0.398247806311461	1.83811951188487	1.98537996270167	2.64075352929465	4.5	ENC_04810	BN373_00441	ERS227112_01909	ROD_36411	SL1344_4180	SL3261_4180	STMMW_41941	STM_MW41941	SEN4013	t4150	EC958_4504	NCTC13441_04438	BW25113_4050	b4050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
arnF	putative membrane protein	X	2.22150894283128	-0.758742889230542	X	2.59081737550702	2.64265167456024	2.58030071179554	1.97365416385388	1.97056785896464	1.48931730962503	2.15313480406137	2.07297092775964	1.14532000054166	4.5	X	BN373_44761	ERS227112_00744	X	SL1344_2272	SL3261_2272	STMMW_23271	STM_MW23271	SEN2285	t0560	EC958_2597	NCTC13441_01449	BW25113_2258	b2258	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
yecH	Protein of unknown function (DUF2492).	2.89362651006942	3.01214433224994	2.56456678882119	2.01169026832483	2.00165068868798	2.34507876402578	2.11543877897793	2.76856118549184	1.4353119032273	2.76736453574698	2.45923201155523	2.43328231510709	-4.5	4.5	ENC_05780	BN373_29891	ERS227112_04258	ROD_19611	SL1344_1869	SL3261_1869	STMMW_19181	STM_MW19181	SEN1069	t0942	EC958_2126	NCTC13441_01978	BW25113_1906	b1906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
relB	addiction module antitoxin, RelB/DinJ family	2.73434492868193	2.00034549559443	2.59690921496811	X	1.76769735636697	2.19644538719335	2.51072061233328	2.39235192001238	1.89692690608579	1.75978526483047	X	X	-4.5	4.5	ENC_36060	BN373_02541	ERS227112_02119	X	SL1344_4379	SL3261_4379	STMMW_43931	STM_MW43931	SEN4199	t4483	X	X	BW25113_1564	b1564	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1
tusB	sulfur relay protein TusB/DsrH	-0.481868372429913	1.02050224570006	-1.01507592175924	1.40009063431214	0.807531769795188	1.80503277984078	1.71960759710955	0.825061379928089	1.41099845611183	-4.5	0.935853537145913	0.710450698826931	-0.393781183481254	4.5	ENC_25420	BN373_43651	ERS227112_00858	ROD_44761	SL1344_3416	SL3261_3416	STMMW_34411	STM_MW34411	SEN3277	t4056	EC958_3739	NCTC13441_00352	BW25113_3343	b3343	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
csrA	carbon storage regulator (csrA)	1.49953819024147	1.17445651042779	-0.122215073809675	1.56144585624805	0.120868140993456	-0.484354659639943	-0.417139173368095	-4.5	0.348029233833042	-4.5	1.20361992297022	-0.047492933066798	-4.5	-4.5	ENC_29410	BN373_36611	ERS227112_01633	ROD_31181	SL1344_2806	SL3261_2806	STMMW_27881	STM_MW27881	SEN2667	t2727	EC958_2961	NCTC13441_01081	BW25113_2696	b2696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rpmF	LSU ribosomal protein L32P	0.936931703084497	1.62068903625148	0.14903639048734	0.769200952091932	2.23886520403806	1.20165275599784	0.893597754430896	-4.5	1.31338576765798	0.611478092858194	1.86486955232897	1.23113546387906	-4.5	4.5	ENC_15510	BN373_17011	ERS227112_03565	ROD_11511	SL1344_1128	SL3261_1128	STMMW_12001	STM_MW12001	SEN1858	t1729	EC958_1285	NCTC13441_02823	BW25113_1089	b1089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rpmD	LSU ribosomal protein L30P	-4.5	-4.5	-4.5	-4.5	-0.780500864913725	-4.5	-4.5	-4.5	-0.36720300620457	-4.5	-4.5	-4.5	0.0759810425156433	-4.5	ENC_25160	BN373_43381	ERS227112_00885	ROD_45201	SL1344_3389	SL3261_3389	STMMW_34151	STM_MW34151	SEN3250	t4083	EC958_3695	NCTC13441_00393	BW25113_3302	b3302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rpmC	LSU ribosomal protein L29P	-4.5	-4.5	-4.5	-4.5	-0.856343297117406	-4.5	X	X	-0.43845829645537	-4.5	-4.5	-4.5	-4.5	-4.5	ENC_25260	BN373_43481	ERS227112_00875	ROD_45101	SL1344_3399	SL3261_3399	X	X	SEN3260	t4073	EC958_3705	NCTC13441_00383	BW25113_3312	b3312	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1
ybfA	Protein of unknown function (DUF2517).	2.29168864234765	2.96909616372155	2.54525391660109	2.47390726942595	2.42718549440825	2.77850584546616	2.3766402296408	2.17654700017648	2.32173827206439	2.94974382510924	2.89242128929719	1.82447155299169	-4.5	4.5	ENC_20280	BN373_12891	ERS227112_03159	ROD_07051	SL1344_0689	SL3261_0689	STMMW_07651	STM_MW07651	SEN0671	t2168	EC958_0815	NCTC13441_03295	BW25113_0699	b0699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rpmG	LSU ribosomal protein L33P	1.45788614525464	1.99414492135651	-0.684902384713315	1.8500487494454	1.68968388986713	1.60528096567446	1.70489874611107	-4.5	0.84631844473054	2.19802630970833	1.30923643008224	1.37611233052124	1.81001870094973	4.5	ENC_02550	BN373_46191	ERS227112_00601	ROD_41791	SL1344_3693	SL3261_3693	STMMW_37161	STM_MW37161	SEN3549	t3791	EC958_4044	NCTC13441_00047	BW25113_3636	b3636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ymdF	stress-induced protein, KGG, repeat protein	X	2.68732245415032	2.31168641464704	2.18239108201286	2.19999267883196	2.61464894415582	0.732228777315316	1.66106173849852	1.647515920599	1.73912297276347	2.3464039000279	2.21797009963613	-4.5	4.5	X	BN373_16441	ERS227112_03508B	ROD_10651	SL1344_1059	SL3261_1059	STMMW_11301	STM_MW11301	SEN0984	t1800	EC958_1202	NCTC13441_02900	BW25113_4518	b4518	1	3	2	1	3	3	3	3	3	3	1	1	2	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1
tatE	Sec-independent protein translocase TatE	2.58398020430168	2.23399149188566	2.20076336223069	2.92410726811407	2.20046645784928	2.06615265650948	1.7256435412487	-4.5	1.2723982718319	1.5429323923108	2.5112780325975	1.79189919085544	1.48596405853742	4.5	ENC_20830	BN373_12391	ERS227112_03101	ROD_06411	SL1344_0620	SL3261_0620	STMMW_06971	STM_MW06971	SEN0601	t2235	EC958_0745	NCTC13441_03368	BW25113_0627	b0627	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
yciY	conserved hypothetical protein	X	2.52282557094972	1.98968947905829	2.37988961035226	X	X	X	X	X	X	2.88323170454919	X	-4.5	4.5	X	BN373_27851	ERS227112_04483	ROD_17581	X	X	X	X	X	X	EC958_1524	X	BW25113_4595	b4595	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1
yefM	Antitoxin of toxin-antitoxin stability system	-0.299406425046725	X	X	X	X	X	X	X	X	X	1.93480087154928	1.38359954009714	1.18094524754404	-4.5	ENC_03130	X	X	X	X	X	X	X	X	X	EC958_2359	NCTC13441_01695	BW25113_2017	b2017	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1
yciG	Stress-induced bacterial acidophilic repeat motif.	2.62650210924047	-4.5	3.91952447351959	X	2.44569951034352	2.25787523232656	1.7588260438057	2.86279850834107	2.65978673505067	2.76231814478836	X	X	3.47850378867479	4.5	ENC_30990	BN373_17741	ERS227112_03620	X	SL1344_1443	SL3261_1443	STMMW_15131	STM_MW15131	SEN1306	t1434	X	X	BW25113_1259	b1259	1	3	2	1	3	3	3	3	3	3	1	1	2	2	1	2	1	0	2	2	2	2	2	2	0	0	1	1
yciG	conserved hypothetical protein	X	2.16455730213381	X	X	2.50258814363783	-4.5	1.8163228398744	3.21284357025335	2.88479109782253	2.84443144883614	X	X	X	X	X	BN373_24221	X	X	SL1344_1659	SL3261_1659	STMMW_17231	STM_MW17231	SEN1538	t1640	X	X	X	X	1	3	2	1	3	3	3	3	3	3	1	1	2	2	1	2	1	0	2	2	2	2	2	2	0	0	1	1
ydiZ	Protein of unknown function (DUF2622).	2.56497590496825	2.84441091297955	2.1235658900548	1.97732935173402	1.8979840483962	2.01555826896538	1.31026690561312	-4.5	0.992709605420234	0.939374892972068	2.92575277909886	2.12751512153377	1.80907052635649	4.5	ENC_14240	BN373_27701	ERS227112_04488	ROD_13321	SL1344_1260	SL3261_1260	STMMW_13321	STM_MW13321	SEN1718	t1205	EC958_1946	NCTC13441_02155	BW25113_1724	b1724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ycaR	Uncharacterized conserved protein	1.30435472526285	0.754056849116592	2.15326111741974	1.13159088422871	1.5989810846619	-0.200834171948515	-0.116973062220509	0.753864950042028	0.650573411949718	-4.5	0.335493251566189	-4.5	0.440961474935044	4.5	ENC_17660	BN373_15601	ERS227112_03432	ROD_09851	SL1344_0924	SL3261_0924	STMMW_09981	STM_MW09981	SEN0891	t1947	EC958_1128	NCTC13441_02972	BW25113_0917	b0917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
cI	repressor protein	X	-4.5	-4.5	-4.5	-4.5	-4.5	-1.69917158281812	0.412549787178898	X	-0.812069626780781	X	X	X	X	X	BN373_14531	ERS227112_03320	ROD_09351	SL1344_2633	SL3261_2633	STMMW_32121	STM_MW32121	X	t3402	X	X	X	X	0	1	1	0	2	2	1	1	0	2	0	0	0	0	0	1	1	1	2	2	1	1	0	2	0	0	0	0
cI	bacteriophage repressor protein cI	X	X	X	X	-0.93077204602954	-4.5	X	X	X	-4.5	X	X	X	X	X	X	X	X	SL1344_2708	SL3261_2708	X	X	X	t4337	X	X	X	X	0	1	1	0	2	2	1	1	0	2	0	0	0	0	0	1	1	1	2	2	1	1	0	2	0	0	0	0
yncJ	Protein of unknown function (DUF2554).	2.75240126658469	X	1.96154288848162	2.69448649069122	2.41022628257525	2.37836851347177	2.8772778967846	2.62042765108494	1.82956275890789	2.68300645857887	2.82331077148706	2.52762141604614	-4.5	4.5	ENC_10950	X	ERS227112_04741	ROD_15971	SL1344_1533	SL3261_1533	STMMW_15981	STM_MW15981	SEN1453	t1512	EC958_1712	NCTC13441_02381	BW25113_1436	b1436	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
hipB	transcriptional regulator HipB	X	1.01912570909625	-0.593976428295013	X	X	X	X	X	X	X	-0.0171894946657116	-0.0179400687476044	-4.5	4.5	X	BN373_22471	ERS227112_05001	X	X	X	X	X	X	X	EC958_1774	NCTC13441_02328	BW25113_1508	b1508	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1
	predicted antirepressor protein Cro	X	2.23447604339524	-4.5	X	X	X	2.11674426039646	1.57434207498727	X	X	1.85343570549348	1.90497856552603	X	X	X	BN373_09951	ERS227112_02849	X	X	X	STMMW_03551	STM_MW03551	X	X	EC958_1345	NCTC13441_02765	X	X	1	1	2	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0
ydfO	conserved hypothetical protein	X	1.63271632551676	1.59379805473381	X	1.02267569847173	0.1738613311597	0.867820120169646	1.88171799448675	2.04328231911268	2.55382034969742	-0.271221216979484	1.86477423384174	2.59757821173415	4.5	X	BN373_20601	ERS227112_05181	X	SL1344_1785	SL3261_1785	STMMW_18451	STM_MW18451	SEN1181	t1022	EC958_1394	NCTC13441_02718	BW25113_1161	b1161	0	1	1	0	1	1	1	1	1	1	1	1	3	3	0	1	1	0	1	1	1	1	1	1	1	1	3	3
waaU	lipopolysaccharide core biosynthesis	X	X	3.05703608679969	X	X	X	X	X	X	X	1.25675468771548	2.47729758249947	2.45929211742296	-4.5	X	X	ERS227112_00611	X	X	X	X	X	X	X	EC958_4030	NCTC13441_00061	BW25113_3623	b3623	0	1	2	0	0	0	0	0	0	0	2	2	2	2	0	0	1	0	0	0	0	0	0	0	1	1	1	1
rfaG	Glycosyltransferase	1.90241924336916	-1.85164169524787	-1.89901153791058	2.29593628142063	2.30527994230469	2.80655713602688	2.5589585951738	2.48277689222115	2.68832725848074	3.05116822396086	2.57419348736517	2.47058152194055	3.51766574874572	4.5	ENC_02480	BN373_46121	ERS227112_00608	ROD_41861	SL1344_3688	SL3261_3688	STMMW_37111	STM_MW37111	SEN3544	t3796	EC958_4038	NCTC13441_00053	BW25113_3631	b3631	3	3	3	3	1	1	3	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rpmJ	LSU ribosomal protein L36P	2.14598621621986	2.44377397556354	2.02279469155698	X	1.8858551021561	2.06026168593931	0.209973219731869	-4.5	1.56380055964181	1.85566912803003	1.89242891791691	2.39785625948888	2.96715021430194	4.5	ENC_22750	BN373_09241	ERS227112_02789	X	SL1344_0463	SL3261_0463	STMMW_05401	STM_MW05401	SEN0451	t2390	EC958_0440	NCTC13441_03675	BW25113_4506	b4506	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
rpmH	ribosomal protein L34	X	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-0.813537764327377	-4.5	-4.5	-4.5	-4.5	-4.5	X	BN373_47501	ERS227112_00468C	ROD_40243	SL1344_3806	SL3261_3806	STMMW_38241	STM_MW38241	SEN3656	t3680	EC958_4177	NCTC13441_04813	BW25113_3703	b3703	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
ydcX	Protein of unknown function (DUF2566).	2.27364757786784	3.18754920742123	2.32121132686698	1.54378122362129	1.01171930383772	1.44010791050279	1.63376913513081	0.881012394795227	0.864940986380286	X	1.6426296688053	1.52120108448694	-4.5	4.5	ENC_09350	BN373_24971	ERS227112_04756	ROD_15891	SL1344_1527	SL3261_1527	STMMW_15911	STM_MW15911	SEN1459	X	EC958_1720	NCTC13441_02374	BW25113_1445	b1445	1	0	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
	putative phage capsid protease	X	X	-1.03470245292121	X	1.95656277328648	1.85008494555547	2.20793181005053	2.29334764870875	2.22279661058098	X	2.49502368359561	2.39109886121018	X	X	X	X	ERS227112_00926	X	SL1344_2212	SL3261_2212	STMMW_22661	STM_MW22661	SEN1937	X	EC958_2259	NCTC13441_01829	X	X	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0
ybhT	Protein of unknown function (DUF2592).	2.17238678701606	2.78520293467808	2.73159021542587	1.93984022048996	1.57027087741603	2.09198846104601	2.1169665902832	1.22705810334889	1.44675846983303	2.39625171870936	2.77009453452798	1.09585831465237	-4.5	4.5	ENC_19790	BN373_13321	ERS227112_03209	ROD_07581	SL1344_0757	SL3261_0757	STMMW_08321	STM_MW08321	SEN0725	t2107	EC958_0874	NCTC13441_03232	BW25113_0762	b0762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
yciZ	conserved hypothetical protein	X	0.896531749318103	2.12241092076799	X	2.85756541117087	3.25021031465808	X	X	X	X	3.08743741531666	2.83204939784724	-4.5	4.5	X	BN373_19071	ERS227112_05447	X	SL1344_1635	SL3261_1635	X	X	X	X	EC958_1618	NCTC13441_02478	BW25113_4596	b4596	0	1	1	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1
gnsB	GnsA/GnsB family.	2.20733446689571	X	X	X	1.71502909412143	2.44437427123099	-4.5	1.47243197902454	1.21438014660576	1.48968964886543	1.32441884871618	-4.5	-4.5	4.5	ENC_11840	X	X	X	SL1344_1737	SL3261_1737	STMMW_18011	STM_MW18011	SEN1228	t1068	EC958_1189	NCTC13441_02913	BW25113_4517	b4517	1	0	0	0	1	1	1	1	1	1	1	1	2	2	1	0	0	0	1	1	1	1	1	1	1	1	2	2
gp9-like	head-tail adaptor	X	2.25093100127081	-4.5	X	X	X	X	X	X	X	1.61338441095599	1.7639750160394	X	X	X	BN373_33571	ERS227112_00928	X	X	X	X	X	X	X	EC958_4955	NCTC13441_01832	X	X	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0
mgrB	putative lipoprotein	X	3.0550918570258	2.8518515765014	2.75628776661793	2.59532089291902	3.347004564929	X	X	2.70783792857863	3.238384875829	0.779688599664163	X	-4.5	4.5	X	BN373_29261	ERS227112_04324	ROD_18651	SL1344_1769	SL3261_1769	X	X	SEN1197	t1038	EC958_2044	X	BW25113_1826	b1826	0	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1
ybgT	cyd operon protein YbgT	2.42651270887479	X	2.21014884231823	2.68095758671643	0.993600598231248	0.965594428058504	1.50618328208458	-4.5	1.2403828869755	2.0544575646543	0.174656489183845	-4.5	1.69745210071474	4.5	ENC_20030	X	ERS227112_03181	ROD_07282	SL1344_0724	SL3261_0724	STMMW_07991	STM_MW07991	SEN0692	t2134	EC958_4855	NCTC13441_03260	BW25113_4515	b4515	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
ybaM	conserved hypothetical protein	X	1.29846250668068	0.695211561878224	2.17144395178588	1.37504016731354	2.33328656274726	0.0357882196485358	2.44720957201346	1.64337306705552	1.15925029863669	1.81664652789789	0.140412469453789	-4.5	4.5	X	BN373_09361	ERS227112_02801	ROD_05241	SL1344_0473	SL3261_0473	STMMW_05501	STM_MW05501	SEN0461	t2380	EC958_0605	NCTC13441_03512	BW25113_0466	b0466	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
yoaK	hypothetical protein	1.80325269139969	X	X	X	X	X	X	X	X	X	X	X	-4.5	4.5	ENC_14940	X	X	X	X	X	X	X	X	X	X	X	BW25113_4676	b4676	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
cohE	SOS-response transcriptional repressors (RecA-mediated autopeptidases)	-4.5	-4.5	-4.5	X	X	X	X	X	X	X	-1.50538815145575	-4.5	-4.5	-4.5	ENC_24360	BN373_33841	ERS227112_05331	X	X	X	X	X	X	X	EC958_4914	NCTC13441_02569	BW25113_1145	b1145	4	2	3	2	2	2	4	3	2	1	3	3	2	2	1	1	1	0	0	0	0	0	0	0	1	1	1	1
	Protein of unknown function (DUF1019).	-4.5	X	X	X	X	X	X	X	X	X	1.79739062148554	2.02519992441294	X	X	ENC_27530	X	X	X	X	X	X	X	X	X	EC958_1346	NCTC13441_02764	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
yhaL	conserved hypothetical protein	X	2.36121000748146	3.04223475064856	2.22703050505432	2.23774967004601	2.28909892055897	1.64734931311362	2.12212422040107	1.5819498482574	-0.219844843277823	0.258630204806061	1.69416526712756	1.41497572019905	4.5	X	BN373_41971	ERS227112_01070	ROD_47671	SL1344_3209	SL3261_3209	STMMW_32371	STM_MW32371	SEN3078	t3157	EC958_3512	NCTC13441_00583	BW25113_3107	b3107	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
sra	SSU ribosomal protein S22P	2.3967787025925	-4.5	X	2.80168513967952	3.05554151764631	3.49709591328854	3.25985434997441	3.8211557090425	2.87875269391809	3.19927899092845	2.08617027230767	2.43344996141547	1.87630051888212	4.5	ENC_09950	BN373_24271	X	ROD_15551	SL1344_1495	SL3261_1495	STMMW_15601	STM_MW15601	SEN1490	t1480	EC958_1747	NCTC13441_02349	BW25113_1480	b1480	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
ydiE	Hemin uptake protein	2.33084361853051	1.54615201940188	1.1786370663921	1.8595963723743	2.50781259797522	2.90134814180597	2.66346898732583	2.3315262947957	1.80773048402633	1.98877367799257	1.02545856492555	0.339775882165765	-4.5	4.5	ENC_13990	BN373_27491	ERS227112_04510	ROD_13501	SL1344_1280	SL3261_1280	STMMW_13531	STM_MW13531	SEN1698	t1227	EC958_1927	NCTC13441_02174	BW25113_1705	b1705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
yohO	conserved hypothetical protein	X	1.15968680498892	2.29313325190359	1.38440969121261	0.63925445413951	1.42069282059572	X	2.04152473920181	1.73445727310866	-4.5	1.99402391659574	2.83802174440458	1.0386166677997	4.5	X	BN373_31671	ERS227112_04015	ROD_22402	SL1344_2139	SL3261_2139	X	STM_MW21931	SEN2155	t0694	EC958_4987	NCTC13441_01581	BW25113_4542	b4542	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
ynhF	hypothetical protein	2.22884268798973	X	X	X	2.0491167132163	2.4643333060455	X	X	X	X	1.19708024963557	X	-4.5	4.5	ENC_13320	X	X	X	SL1344_1362A	SL3261_1362A	X	X	X	X	EC958_4932	X	BW25113_4602	b4602	1	1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1
kilR	putative prophage Kil protein	X	3.24959356125247	X	X	X	X	X	X	2.77487532258663	2.11301987841862	2.29737369094714	2.49982393302084	-4.5	4.5	X	BN373_09871	X	X	X	X	X	X	SEN1381	t1921	EC958_1343	NCTC13441_02767	BW25113_1352	b1352	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1
vapB	hypothetical protein (assiciated with virulence)	X	X	-4.5	X	1.71146724425331	2.24164747528523	2.12632269450667	0.742994930956093	1.87617317773173	1.66916697888367	X	X	X	X	X	X	ERS227112_05728	X	SL1344_3012	SL3261_3012	STMMW_29951	STM_MW29951	SEN2878	t2944	X	X	X	X	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0
dicA	Predicted transcriptional regulator with C-terminal CBS domains	2.2526480992239	X	X	X	-4.5	-4.5	-4.5	-4.5	X	-0.379868074169301	-4.5	-4.5	-4.5	-4.5	ENC_24350	X	X	X	SL1344_0950	SL3261_0950	STMMW_10231	STM_MW10231	X	t1920	EC958_2173	NCTC13441_01922	BW25113_1570	b1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	2	1	0	1	1	1	1	1
